DateKey,RegionID,ProductID,RevenueTarget,ProfitTarget
20250612,79,P0285,1437574,375058
20250927,139,P0036,943521,746461
20240225,148,P0059,2107774,309086
20230818,35,P0417,2972932,135145
20240816,75,P0060,651301,847304
20241023,20,P0018,2183683,261602
20240401,5,P0367,436337,411766
20221004,65,P0324,1222487,222595
20230912,72,P0249,2027935,685443
20250330,134,P0006,4525259,860650
20220605,104,P0096,1245438,312221
20221127,135,P0492,161836,393894
20240725,57,P0462,3268012,74340
20221224,78,P0462,489674,62229
20220319,36,P0011,3791513,930525
20230109,135,P0003,2760583,185476
20241023,29,P0070,4323885,420117
20240624,51,P0222,2205175,22063
20230503,39,P0390,4484299,999429
20240801,20,P0346,1319967,493388
20240924,88,P0472,4102554,992885
20250315,113,P0161,2945116,851317
20250916,82,P0031,2900134,912193
20250331,116,P0070,188275,301494
20220227,92,P0464,3273986,746570
20240715,25,P0290,1885588,148225
20231128,16,P0398,4028230,104528
20250819,36,P0203,4328413,469225
20220427,18,P0383,2011828,791428
20240406,21,P0497,2269567,811244
20230323,113,P0187,883780,849232
20240821,31,P0273,4129288,425901
20221001,119,P0306,3122469,807289
20220704,1,P0136,495836,727704
20231114,11,P0390,783564,675590
20250203,56,P0306,1028644,192293
20231027,58,P0019,3698921,751323
20250116,120,P0399,1915897,91590
20241231,121,P0257,2604070,61044
20230820,116,P0419,4473076,528340
20220608,91,P0007,1030822,772451
20230602,90,P0140,3415018,653098
20240501,41,P0471,2621184,130424
20251129,120,P0443,3923135,971792
20230615,21,P0027,2480827,602766
20230110,48,P0307,3741696,301419
20240623,83,P0421,4605248,748897
20250121,32,P0103,3011639,33378
20220119,118,P0326,4468679,64049
20220913,45,P0215,448781,559933
20240517,89,P0016,4948541,933691
20230330,62,P0163,1486972,61198
20220621,44,P0155,2364481,570078
20250810,130,P0464,4023945,62500
20241006,24,P0091,4760861,697421
20230318,56,P0150,1642215,904669
20241119,133,P0358,1976154,806754
20221217,79,P0494,4768107,321870
20240526,64,P0034,3431491,952776
20231115,139,P0074,4609949,535518
20220701,74,P0189,2254991,799512
20250316,104,P0022,3124711,650689
20220910,111,P0473,426803,182854
20240215,114,P0081,2181334,268151
20230520,9,P0489,3773133,456001
20251213,84,P0144,1247246,332170
20251021,141,P0162,3093705,554343
20240831,50,P0421,3068110,285273
20221128,117,P0264,740416,823859
20230507,4,P0001,899408,592143
20220413,40,P0206,2450470,104952
20251218,76,P0443,688391,508183
20220804,99,P0383,759804,964707
20240726,128,P0283,348279,534725
20220519,18,P0074,138010,228052
20230722,40,P0055,3332213,668967
20251121,38,P0372,377448,492772
20220522,37,P0370,1065641,74612
20230520,98,P0490,2215415,568193
20251217,99,P0138,4264411,335384
20230602,98,P0356,3349699,423967
20231113,118,P0403,3583988,441810
20240123,8,P0156,1474239,326275
20251227,103,P0488,2657248,855890
20230829,108,P0322,4814074,532722
20250812,37,P0081,3348830,181249
20240220,56,P0481,3617927,878484
20251109,68,P0345,1539279,127186
20220527,60,P0331,910196,35997
20230428,14,P0080,4165327,499589
20220914,35,P0441,3640076,945033
20221228,78,P0379,1086519,323837
20220109,88,P0262,2361248,506898
20240527,53,P0160,268164,951572
20231030,64,P0428,3916620,784658
20251005,2,P0176,1646595,370305
20231226,68,P0337,3569057,409128
20250513,47,P0184,2361358,31780
20240812,95,P0255,914778,192108
20230201,8,P0331,151243,234954
20251023,114,P0125,3826902,904093
20251105,105,P0139,4506100,603020
20230415,81,P0012,284482,856492
20221028,75,P0422,863914,241148
20230930,103,P0092,3463324,743051
20231027,31,P0066,1293109,310506
20251109,57,P0280,3520356,470045
20250725,56,P0223,190016,453177
20241124,100,P0098,2316194,168765
20250728,86,P0066,4323915,630238
20230110,100,P0017,4095503,313223
20230111,146,P0377,1215057,72818
20250225,73,P0028,2656323,605884
20240325,135,P0239,1085279,645831
20220725,134,P0345,3387085,708402
20230722,106,P0463,1874316,869309
20220204,33,P0173,2207212,77837
20250912,37,P0083,1339504,299192
20220623,6,P0167,1383411,872901
20250131,79,P0425,56073,410417
20250729,140,P0167,4168271,275344
20250205,63,P0023,4738920,811970
20230227,92,P0143,3113770,647267
20240930,79,P0362,2687676,644415
20250620,4,P0446,2608939,461596
20230131,67,P0500,2217996,155393
20240218,23,P0085,168779,447999
20220408,127,P0500,1154990,575236
20221218,50,P0116,3232000,825572
20230828,84,P0439,89489,203184
20240413,137,P0281,712461,705687
20221107,119,P0391,759199,320498
20251231,96,P0063,3401243,616931
20240102,127,P0079,2135571,666427
20231125,98,P0166,2292118,86558
20230522,7,P0371,159368,821658
20240120,126,P0373,2144548,787521
20241105,25,P0137,1508604,690778
20250302,132,P0122,400980,986811
20240822,124,P0421,2068029,617343
20240606,19,P0464,2077278,490734
20221214,110,P0214,1797653,837675
20240911,89,P0159,3442064,175754
20240829,135,P0150,3007567,215308
20220117,25,P0174,1020532,405143
20221220,48,P0197,4466837,703935
20240711,103,P0096,521932,295917
20251115,15,P0485,1053870,871219
20240509,84,P0168,1166452,926989
20220415,144,P0008,2316108,566782
20240714,17,P0011,3888901,294913
20240201,88,P0432,259174,358090
20251213,60,P0100,4995147,816360
20240325,55,P0187,3839331,77557
20250520,22,P0089,2023187,187850
20240502,127,P0085,469116,679632
20250328,94,P0017,4874474,392659
20240929,35,P0200,1543814,667867
20221007,105,P0306,4242515,79902
20240119,92,P0023,2793844,605315
20230217,150,P0376,538257,907876
20220218,33,P0253,409849,929336
20230704,29,P0299,231836,153760
20220722,50,P0197,2561358,860768
20251031,59,P0296,2207904,869710
20240123,71,P0355,3210562,937930
20230329,12,P0127,4697322,325415
20240513,109,P0169,1555963,283022
20231030,10,P0098,1494022,441813
20250912,66,P0154,543959,861070
20231229,119,P0290,4260226,244598
20240428,6,P0332,2324508,424455
20230704,104,P0385,4972750,34963
20231019,79,P0479,3809920,730408
20240905,42,P0426,3997879,596352
20250102,28,P0475,927880,819453
20230218,26,P0197,2870847,163524
20220506,149,P0414,333532,638563
20240209,64,P0456,1454487,937364
20250506,18,P0083,3904222,199043
20240518,23,P0134,1416240,678681
20231208,105,P0252,453318,938502
20220913,145,P0177,2412253,901292
20231203,122,P0383,3990434,109597
20241224,4,P0381,336311,120842
20220121,146,P0269,4410913,445818
20241202,134,P0114,1413975,844058
20250225,79,P0055,953247,275379
20230815,80,P0200,4022414,586722
20240318,49,P0388,1076119,220111
20231006,77,P0398,4100377,982532
20250715,98,P0348,212650,430474
20240523,7,P0301,3290340,361381
20250325,109,P0378,697951,347798
20250207,103,P0444,843064,56100
20230214,128,P0237,3597455,895788
20240307,83,P0082,3587682,225719
20230210,140,P0338,3238552,916518
20220525,29,P0114,4517679,565921
20220219,111,P0485,4049400,100794
20240729,114,P0450,3263748,552865
20250209,50,P0069,4548142,481878
20230802,87,P0069,1292939,729360
20250402,73,P0452,3584562,190258
20250308,42,P0231,1518689,250586
20231107,19,P0449,4176421,779924
20250612,35,P0440,3846722,650784
20220421,84,P0271,3860830,857944
20240221,136,P0031,1108171,655211
20220322,58,P0306,3419389,758357
20230522,32,P0360,4460359,450986
20221229,64,P0013,2316622,255827
20220830,94,P0179,2029470,748988
20240831,20,P0305,553806,547016
20220412,109,P0342,3096332,598798
20231212,63,P0499,1316009,632274
20250325,67,P0432,4236092,205103
20220907,55,P0390,1086441,135865
20230317,47,P0105,2980565,548497
20221022,44,P0320,3977834,546633
20251223,78,P0252,3264166,198970
20230618,69,P0195,4317076,723955
20230110,83,P0282,2126827,899121
20250118,48,P0432,4515512,50890
20231119,113,P0063,3327737,336904
20251128,111,P0232,671541,474539
20230203,96,P0370,1719468,580684
20220529,138,P0439,2108815,435639
20240513,92,P0269,1671427,407717
20240525,86,P0100,1354225,668208
20250216,104,P0116,2686383,253296
20230106,36,P0499,4181165,64480
20231212,9,P0404,2359610,618167
20230508,140,P0076,1523150,229284
20250227,111,P0336,2632816,904334
20230617,97,P0098,56060,681972
20230617,26,P0428,2927753,776998
20240702,108,P0040,3428256,951735
20230509,89,P0366,2189258,291403
20241130,126,P0145,1588749,311453
20220803,18,P0450,428401,897255
20240220,54,P0429,1920409,174496
20250211,45,P0285,3051485,249253
20220317,10,P0197,1843080,350587
20231024,29,P0027,1886693,761151
20250222,141,P0315,1440695,253075
20250907,109,P0050,58151,656553
20221227,70,P0152,3432010,828975
20230321,94,P0289,2333084,70231
20241010,48,P0028,4052549,597456
20220718,120,P0170,1440622,769141
20250110,65,P0168,1477044,530145
20221116,123,P0479,4787150,49657
20230503,76,P0005,2214116,540208
20221125,107,P0379,653631,162036
20250630,2,P0306,2123392,761708
20220225,119,P0156,3919413,797428
20241231,135,P0222,235708,754377
20240731,95,P0084,3544055,512223
20230325,118,P0133,1077552,381508
20221122,145,P0039,764081,683888
20230922,92,P0447,745796,769594
20240207,82,P0378,3865890,302792
20251128,105,P0414,3342328,842034
20220717,66,P0395,3675749,483427
20220312,14,P0078,1564988,82178
20230915,39,P0023,638912,326143
20250610,113,P0414,1971509,405106
20250810,147,P0046,867171,205110
20250727,20,P0113,433713,75115
20250729,23,P0193,3228383,460592
20241020,73,P0447,1042487,797563
20240718,73,P0384,3124056,326908
20231121,126,P0322,792568,461609
20250831,43,P0385,4272742,186641
20221016,48,P0202,515603,53933
20241031,101,P0209,3118296,301538
20250708,54,P0250,4216153,937894
20231103,23,P0050,2194771,878004
20231206,77,P0472,3523765,420923
20250113,19,P0173,1684790,80874
20230119,29,P0457,866218,408832
20220312,43,P0488,4051994,832345
20241122,57,P0304,3780612,556287
20250603,99,P0377,3875744,197936
20251031,140,P0438,1588702,200548
20240609,140,P0278,3419597,158916
20251228,34,P0453,1938604,296897
20220328,82,P0128,2011360,692557
20250218,24,P0194,1524834,545835
20230325,109,P0066,405818,944505
20231226,87,P0425,3433843,340010
20241008,73,P0262,1459103,689389
20250107,127,P0167,4939212,74042
20221004,89,P0290,2024885,70093
20240428,146,P0310,3853720,566009
20220921,57,P0228,391611,395217
20251024,25,P0301,3565572,255569
20231009,27,P0011,3305808,717572
20241110,136,P0211,4675649,564125
20220121,63,P0015,432238,322746
20241226,35,P0457,2874903,407868
20240122,60,P0028,1447495,270395
20241008,40,P0497,3008998,268794
20240622,105,P0149,4033559,138616
20220722,120,P0227,4638537,865645
20240225,146,P0212,2866187,917899
20220909,4,P0212,366477,138664
20230518,141,P0155,1544778,845014
20230310,66,P0341,2240158,401029
20241010,123,P0060,2482347,614367
20250323,80,P0027,4370074,184057
20241225,104,P0180,1542624,253930
20220617,78,P0362,1998651,851292
20220428,96,P0276,976793,446226
20220412,70,P0348,4685633,849212
20230816,38,P0256,2334835,296552
20241217,70,P0183,2467393,514526
20220214,3,P0313,1853429,758832
20220503,114,P0363,4639102,977154
20220223,62,P0183,1330230,934701
20250104,43,P0378,4407436,507967
20250709,150,P0337,2774433,975016
20251125,57,P0101,4406116,722508
20250911,73,P0216,3427962,833768
20240613,1,P0200,3566187,853482
20250707,71,P0052,4937790,874608
20231128,111,P0228,4934604,755054
20231022,150,P0043,3229443,793330
20231108,13,P0058,445298,173609
20221112,102,P0094,2574141,691761
20251025,65,P0348,3739157,954640
20241216,70,P0367,1868531,836511
20230426,85,P0318,4665386,826778
20250328,102,P0353,2828370,844097
20241213,111,P0302,4773496,537288
20251130,93,P0033,2290202,938141
20221218,127,P0174,3272542,403850
20221118,125,P0045,4719719,30955
20220427,103,P0118,4398064,634246
20230104,150,P0381,1052980,432891
20230226,49,P0057,1361583,86792
20251023,36,P0019,2289068,338018
20240604,29,P0398,1015687,423996
20240331,142,P0366,4332348,869303
20230317,132,P0455,1287960,263648
20240203,20,P0498,3264324,828134
20240821,68,P0283,2331158,619899
20250104,115,P0074,1417642,262132
20220520,22,P0008,1628000,980219
20250508,121,P0191,3144444,367727
20220512,56,P0052,420516,774801
20240123,75,P0049,3757585,523297
20240120,26,P0245,1703831,691458
20230925,57,P0392,2369820,370116
20231226,51,P0347,1626208,573998
20220912,54,P0032,2131364,895840
20241028,55,P0229,2056357,269263
20220303,122,P0305,1774100,238735
20251112,51,P0303,3139775,493301
20220422,39,P0477,2028000,127315
20230912,12,P0015,2743982,740490
20241212,147,P0170,3696936,502223
20240808,65,P0205,1691801,753119
20241121,85,P0329,933775,375065
20230501,133,P0315,1371794,127610
20220615,75,P0338,1790437,488239
20240406,35,P0443,276366,61714
20220203,35,P0263,4123002,688180
20230919,45,P0482,349137,445213
20250927,120,P0327,3237864,97076
20231112,6,P0057,912495,678648
20231025,58,P0097,1380481,731841
20230523,140,P0449,639936,528747
20220930,45,P0012,2954723,107078
20220327,89,P0368,1752147,647360
20220102,133,P0006,3622993,396280
20240308,19,P0154,4085418,383853
20241015,8,P0110,4969070,901609
20251011,30,P0323,275027,213023
20240818,20,P0440,4035742,731734
20250428,39,P0332,839418,728026
20240423,75,P0102,2790972,187651
20230902,37,P0027,4952972,804399
20220929,142,P0077,993378,833196
20240323,127,P0385,1116581,514485
20221225,116,P0269,1603173,877006
20220726,135,P0481,540156,842667
20240614,114,P0255,171788,630355
20230217,143,P0065,4959513,257550
20231025,122,P0204,532215,385546
20221124,39,P0199,2711078,784852
20250827,90,P0147,3539962,803903
20251011,107,P0091,4739702,526992
20230213,124,P0228,3268668,254578
20221231,110,P0420,1921760,715433
20230303,145,P0090,3838215,288556
20240313,97,P0219,2884205,544154
20220318,131,P0428,4916462,592371
20240619,11,P0309,1316609,600110
20240120,123,P0336,4756584,834746
20230612,95,P0044,4766300,725319
20241129,102,P0239,3320286,561730
20251002,26,P0457,3522630,500704
20250506,149,P0116,537898,446105
20220809,114,P0413,3327733,967130
20230717,67,P0082,2614703,15940
20230421,147,P0026,4601936,372571
20230525,58,P0436,2231273,216855
20250719,87,P0389,2362364,582425
20221009,64,P0483,3055721,364110
20231126,54,P0482,2751825,887724
20250219,138,P0444,3196710,695465
20250428,128,P0374,3601163,307178
20250220,148,P0314,1374967,559143
20250629,101,P0466,3697293,499168
20250213,33,P0201,992497,716973
20231103,82,P0090,1219798,639889
20231013,57,P0078,406806,395213
20220615,135,P0378,2221811,468841
20240517,108,P0355,992331,11656
20250905,87,P0119,2942431,161563
20230421,42,P0156,4218484,65253
20230627,109,P0348,3344545,991000
20250726,101,P0399,3101328,211064
20240311,106,P0487,102643,936177
20221017,24,P0406,4310149,251022
20251229,130,P0468,529346,330541
20220713,32,P0272,3260315,862417
20220319,36,P0360,3757351,421456
20220928,80,P0129,113389,240180
20221209,87,P0125,4481388,163444
20220526,16,P0142,1990001,651143
20241127,50,P0008,4130266,296016
20220206,15,P0235,4937121,652254
20250605,118,P0030,3473733,765397
20240131,38,P0307,1642784,276047
20240306,24,P0371,3162437,741419
20231011,82,P0055,1482946,898993
20221023,86,P0315,4788407,437068
20220805,149,P0337,1642640,962409
20221104,73,P0328,97254,550004
20241105,144,P0030,1268216,695038
20220709,80,P0205,2175158,423955
20220116,25,P0446,4823527,562395
20221006,21,P0019,4740812,479259
20231007,18,P0085,1112717,448270
20240708,127,P0405,4034781,637636
20240526,95,P0223,3010107,356657
20240507,102,P0072,3278649,934237
20240304,57,P0061,4838373,353378
20251118,133,P0078,4216911,904744
20221027,6,P0490,461484,226630
20240811,10,P0415,943957,889102
20240819,61,P0431,1982997,920706
20251118,93,P0061,2143391,293835
20220915,50,P0112,961350,777970
20240331,77,P0402,1484694,849580
20241114,71,P0193,1451161,941530
20220804,87,P0018,1124930,919951
20250808,85,P0266,4414407,912351
20250519,131,P0492,104572,886628
20220206,13,P0048,398928,718126
20240222,91,P0078,1124025,895905
20240704,132,P0247,1201539,169483
20221217,119,P0491,896213,552464
20241117,47,P0094,2638094,497390
20231228,100,P0027,1404442,716043
20251225,73,P0271,4731749,908263
20240911,5,P0041,3297845,754003
20250614,65,P0260,2033199,225518
20231103,21,P0132,953363,474773
20230204,83,P0221,4929656,849762
20230317,16,P0029,3399888,600081
20241224,130,P0270,442045,300347
20220903,19,P0281,4229551,583439
20250519,148,P0383,4739125,605397
20250429,93,P0201,430544,99734
20220302,20,P0052,2719907,540406
20241123,20,P0045,1047431,73389
20240517,118,P0152,4396119,217753
20241016,83,P0067,1740446,646064
20230424,8,P0201,1159531,179787
20221222,113,P0456,4965012,253056
20230611,43,P0033,197581,57858
20230218,123,P0357,1834960,967457
20250111,64,P0266,173943,81494
20230810,27,P0470,4168028,734857
20220520,119,P0174,1039704,55201
20230621,18,P0031,3212333,567845
20220108,8,P0036,2720725,158517
20231118,67,P0164,1620238,791962
20221212,101,P0405,3117445,218868
20240531,52,P0428,2610930,56469
20230128,91,P0140,581885,772240
20250928,23,P0278,1569223,659372
20231231,21,P0151,4902552,108831
20220307,50,P0226,3078821,819368
20230516,48,P0464,398739,322970
20230508,141,P0467,3931103,811069
20250719,27,P0280,4086106,164538
20241124,57,P0369,4888732,43227
20230711,92,P0211,1440269,992472
20220201,129,P0056,484179,611597
20231107,132,P0048,3336327,975198
20230414,29,P0350,1481899,865685
20240129,40,P0144,3761650,201948
20240821,74,P0375,4551197,480428
20240106,5,P0330,3678014,227252
20250709,106,P0348,1017225,30941
20240922,147,P0384,2630084,982898
20250506,104,P0338,4670587,141888
20221113,115,P0485,2073530,266901
20241002,124,P0161,2788662,22664
20240215,83,P0230,2398055,470950
20220602,84,P0389,2917416,216710
20220723,66,P0126,794313,887978
20250401,88,P0031,1061634,216578
20230112,21,P0443,3386639,128871
20240620,6,P0296,2574453,347997
20231026,67,P0461,4606108,136299
20240916,89,P0059,911922,794369
20220125,136,P0232,122262,721601
20250702,118,P0152,594607,765910
20220817,33,P0189,878830,943521
20250812,14,P0398,846074,340475
20240130,14,P0337,4645547,348462
20250807,13,P0223,924151,880850
20230312,56,P0335,4870345,958995
20241108,70,P0064,2243793,521189
20250624,68,P0360,1510069,440163
20220705,43,P0234,71059,981107
20231030,29,P0073,914531,792289
20221119,41,P0037,497083,500996
