InventoryID,DateKey,ProductID,RegionID,OpeningStock,ClosingStock
I000711,20220119,P0245,68,1498,1899
I000712,20220709,P0076,133,2552,2331
I000713,20240525,P0080,100,2712,452
I000714,20230808,P0411,2,3196,616
I000715,20240211,P0056,108,1029,1874
I000716,20230901,P0134,9,1522,2278
I000717,20240722,P0449,83,3964,2447
I000718,20241016,P0244,82,559,3481
I000719,20251026,P0338,40,4846,1458
I000720,20241018,P0182,118,907,2759
I000721,20240109,P0055,36,3930,1611
I000722,20220612,P0266,10,985,1621
I000723,20230612,P0362,96,4827,1783
I000724,20240627,P0326,136,3757,3293
I000725,20230117,P0168,17,2477,3570
I000726,20250602,P0236,89,1997,1851
I000727,20230915,P0175,45,2621,1248
I000728,20240309,P0086,54,3875,1925
I000729,20230831,P0475,103,3175,597
I000730,20230417,P0366,19,2121,1340
I000731,20241207,P0036,43,2376,2254
I000732,20250522,P0448,135,4058,1110
I000733,20241011,P0210,37,2870,1874
I000734,20240715,P0474,106,4453,1053
I000735,20220721,P0194,124,4494,2152
I000736,20240820,P0445,61,2142,3493
I000737,20241119,P0115,14,4450,383
I000738,20240819,P0124,8,3288,2986
I000739,20220105,P0197,107,2548,1776
I000740,20250718,P0164,95,4311,3455
I000741,20240512,P0033,46,1949,2786
I000742,20231125,P0467,18,3146,710
I000743,20250105,P0483,82,2887,335
I000744,20230915,P0263,102,334,826
I000745,20221030,P0381,122,2566,3421
I000746,20220502,P0099,46,662,3211
I000747,20221130,P0286,89,4400,3634
I000748,20240701,P0173,2,320,3010
I000749,20250908,P0453,45,4136,332
I000750,20250401,P0492,76,2820,3212
I000751,20220220,P0352,108,2032,1727
I000752,20221020,P0402,52,611,3855
I000753,20250314,P0364,136,915,1767
I000754,20250226,P0023,33,2400,1422
I000755,20250224,P0196,46,545,1354
I000756,20220416,P0135,130,1137,331
I000757,20250510,P0154,82,4913,3619
I000758,20250922,P0222,3,4023,599
I000759,20240119,P0415,101,1941,3526
I000760,20240905,P0382,42,3963,1725
I000761,20251230,P0399,119,4842,2517
I000762,20240911,P0312,146,4457,427
I000763,20240612,P0253,135,3251,628
I000764,20250517,P0295,7,710,1501
I000765,20250420,P0281,60,989,3960
I000766,20230522,P0069,47,3784,3157
I000767,20220506,P0402,49,382,1519
I000768,20220522,P0293,72,1131,3525
I000769,20240608,P0305,10,4475,2727
I000770,20231203,P0379,46,3264,3747
I000771,20240930,P0045,102,2482,2411
I000772,20240402,P0314,133,3577,2575
I000773,20220827,P0217,29,4100,3166
I000774,20250921,P0260,98,4000,2089
I000775,20231108,P0362,71,4007,2971
I000776,20250526,P0204,14,4654,1695
I000777,20230622,P0052,25,3279,720
I000778,20251008,P0482,104,1827,250
I000779,20230712,P0128,95,4879,2464
I000780,20240411,P0233,149,1820,672
I000781,20240901,P0003,124,3147,3045
I000782,20220226,P0010,118,1259,2502
I000783,20230617,P0201,29,2555,2108
I000784,20251121,P0466,136,863,3418
I000785,20231003,P0349,125,2039,2220
I000786,20240723,P0422,45,1992,271
I000787,20231219,P0344,69,4921,2838
I000788,20221205,P0352,126,3059,1308
I000789,20230420,P0088,112,2013,3241
I000790,20220210,P0366,133,3887,1382
I000791,20240419,P0069,142,2452,364
I000792,20251220,P0040,89,264,2454
I000793,20250727,P0132,62,3989,2308
I000794,20241006,P0153,116,3110,3392
I000795,20220925,P0289,60,3352,1097
I000796,20230809,P0039,32,562,3868
I000797,20241121,P0303,60,1021,653
I000798,20240727,P0492,131,3137,1832
I000799,20220511,P0038,86,3219,1496
I000800,20240611,P0260,150,1315,452
I000801,20230918,P0063,100,256,3081
I000802,20240531,P0247,111,4282,3290
I000803,20250511,P0090,135,4598,3819
I000804,20240628,P0474,18,2632,2438
I000805,20221022,P0011,132,3951,2257
I000806,20220711,P0312,30,105,3205
I000807,20250813,P0048,108,142,256
I000808,20230903,P0117,142,4992,784
I000809,20221201,P0169,65,1213,1850
I000810,20220117,P0005,15,3184,2904
I000811,20220218,P0156,60,3693,223
I000812,20220519,P0399,114,1758,2941
I000813,20220923,P0446,18,2706,3418
I000814,20230106,P0336,33,4122,922
I000815,20250104,P0402,66,4439,1554
I000816,20221109,P0321,48,603,1676
I000817,20240520,P0440,115,4142,403
I000818,20230425,P0451,141,2192,3040
I000819,20240618,P0467,68,1951,3919
I000820,20221104,P0453,83,2253,336
I000821,20230825,P0094,43,4489,805
I000822,20220708,P0014,65,459,2605
I000823,20250710,P0451,5,3923,165
I000824,20221221,P0462,35,3720,1377
I000825,20240527,P0337,139,1151,2144
I000826,20220119,P0275,62,1393,3359
I000827,20240409,P0076,32,4735,1070
I000828,20240910,P0340,25,520,1454
I000829,20250822,P0090,30,651,952
I000830,20250915,P0405,92,3173,503
I000831,20240119,P0300,16,3182,3169
I000832,20240529,P0190,80,934,1630
I000833,20231117,P0183,58,1654,77
I000834,20240104,P0181,25,1166,2807
I000835,20250129,P0446,108,597,411
I000836,20230415,P0206,43,4138,508
I000837,20250903,P0361,71,4088,1922
I000838,20220515,P0357,17,3375,1262
I000839,20220120,P0172,56,2205,97
I000840,20220303,P0212,133,642,486
I000841,20251229,P0132,133,599,3371
I000842,20250724,P0390,109,1195,2073
I000843,20240119,P0414,5,1546,791
I000844,20230916,P0362,115,4908,190
I000845,20250530,P0172,137,4113,3004
I000846,20250214,P0140,128,872,1537
I000847,20220519,P0158,25,3044,1043
I000848,20251231,P0333,84,3768,2650
I000849,20250509,P0031,47,848,914
I000850,20240507,P0376,3,2451,1093
I000851,20231012,P0161,146,1418,994
I000852,20241211,P0439,144,389,2973
I000853,20220412,P0469,7,3671,1099
I000854,20240927,P0366,12,760,1188
I000855,20221115,P0384,8,3205,780
I000856,20251029,P0449,141,462,3429
I000857,20241219,P0283,75,575,978
I000858,20231209,P0070,97,4511,1506
I000859,20220126,P0204,125,286,2621
I000860,20241115,P0076,91,2063,3542
I000861,20240106,P0008,88,3465,3004
I000862,20240401,P0455,84,1313,1403
I000863,20251213,P0304,103,2033,1713
I000864,20220130,P0377,47,174,3619
I000865,20220726,P0222,104,2341,649
I000866,20231220,P0280,121,3179,1925
I000867,20240116,P0130,95,265,2938
I000868,20240504,P0310,36,3128,2118
I000869,20220410,P0076,138,3477,3370
I000870,20230907,P0353,61,4500,1018
I000871,20240714,P0082,67,4447,225
I000872,20230624,P0097,122,767,2840
I000873,20230723,P0105,15,3879,391
I000874,20220208,P0049,140,3089,1274
I000875,20240507,P0493,28,4039,777
I000876,20230515,P0346,50,512,2519
I000877,20240528,P0252,120,4845,2341
I000878,20240102,P0354,5,811,2068
I000879,20240929,P0190,139,2545,3666
I000880,20251229,P0364,44,276,508
I000881,20240107,P0099,33,2779,162
I000882,20230101,P0145,107,3350,3661
I000883,20240118,P0164,61,4355,1923
I000884,20240502,P0005,49,622,724
I000885,20240516,P0126,44,4817,2095
I000886,20250801,P0486,128,1737,1520
I000887,20240808,P0006,113,4836,1944
I000888,20251204,P0096,138,4769,377
I000889,20250608,P0036,60,1412,864
I000890,20220409,P0299,49,2123,2249
I000891,20251101,P0198,5,3269,2035
I000892,20230625,P0495,149,4505,2977
I000893,20240531,P0203,107,4028,2667
I000894,20240202,P0299,72,1598,762
I000895,20230716,P0380,135,4976,2467
I000896,20240917,P0316,95,1671,3880
I000897,20250530,P0258,68,950,1568
I000898,20231123,P0117,124,2242,2445
I000899,20230815,P0370,44,2817,2685
I000900,20231230,P0141,35,2646,584
I000901,20231207,P0136,69,2840,3935
I000902,20220219,P0201,61,2304,2634
I000903,20240905,P0269,142,2756,714
I000904,20240725,P0362,121,1150,91
I000905,20230214,P0369,99,4869,1338
I000906,20230505,P0246,104,972,3432
I000907,20240810,P0121,33,2831,2826
I000908,20231221,P0066,116,624,382
I000909,20240811,P0289,17,739,3982
I000910,20240702,P0449,44,117,1066
I000911,20251209,P0464,93,136,3783
I000912,20220208,P0350,97,1869,1681
I000913,20230212,P0210,39,4594,98
I000914,20251215,P0258,43,4164,2424
I000915,20220203,P0110,121,378,1218
I000916,20240612,P0291,108,3211,2868
I000917,20220919,P0283,62,3930,1594
I000918,20240229,P0378,100,2585,755
I000919,20250614,P0027,24,2620,1204
I000920,20250213,P0039,72,4211,1411
I000921,20240720,P0204,80,587,2510
I000922,20251112,P0163,53,1520,426
I000923,20250323,P0400,29,4149,2690
I000924,20230709,P0217,140,636,3892
I000925,20220503,P0233,84,3562,2124
I000926,20250625,P0384,142,4218,1352
I000927,20220817,P0148,78,4101,1547
I000928,20231129,P0395,93,929,3943
I000929,20220112,P0017,2,4396,3896
I000930,20220729,P0045,20,3443,2828
I000931,20250928,P0210,112,4594,2670
I000932,20220519,P0254,52,566,1549
I000933,20230303,P0017,141,1194,2312
I000934,20231107,P0420,17,4922,1269
I000935,20230604,P0128,113,2317,1040
I000936,20220510,P0062,17,3397,893
I000937,20220815,P0474,88,1235,3203
I000938,20251208,P0196,125,4796,2615
I000939,20240124,P0193,58,4497,93
I000940,20250423,P0468,44,2397,3402
I000941,20230831,P0341,74,776,2304
I000942,20240904,P0122,126,3477,1125
I000943,20230805,P0370,23,2040,2081
I000944,20240807,P0428,21,1794,202
I000945,20220101,P0139,27,1788,3118
I000946,20250212,P0305,54,721,773
I000947,20240414,P0140,67,3774,2364
I000948,20231117,P0220,26,1959,1010
I000949,20231104,P0110,3,623,1846
I000950,20251226,P0452,70,1910,1420
I000951,20250123,P0056,108,1451,3285
I000952,20230124,P0192,119,3364,3778
I000953,20231223,P0466,30,1508,1525
I000954,20250408,P0329,149,2567,2165
I000955,20220118,P0018,127,166,3650
I000956,20250930,P0152,42,3812,1335
I000957,20250705,P0472,121,2739,825
I000958,20250903,P0466,19,1169,3661
I000959,20250309,P0180,43,1648,1278
I000960,20220712,P0261,30,2621,2157
I000961,20250831,P0153,62,3940,2651
I000962,20220210,P0023,115,986,3396
I000963,20251001,P0072,134,710,2474
I000964,20250512,P0259,139,1823,3792
I000965,20240117,P0317,79,3157,3234
I000966,20220625,P0021,96,3290,847
I000967,20250112,P0139,142,4746,3436
I000968,20230907,P0075,82,2457,3583
I000969,20220108,P0251,28,295,2771
I000970,20240131,P0259,92,4124,1327
I000971,20220805,P0436,70,135,3792
I000972,20220720,P0430,119,4478,3945
I000973,20250219,P0171,53,2839,3251
I000974,20220502,P0297,63,4114,3615
I000975,20241006,P0400,60,1747,3236
I000976,20230624,P0428,38,3313,275
I000977,20220106,P0028,48,3562,3325
I000978,20220807,P0199,95,4870,70
I000979,20250410,P0304,109,164,674
I000980,20250622,P0139,102,4178,594
I000981,20250712,P0003,86,4066,1031
I000982,20241125,P0342,81,616,1650
I000983,20230619,P0097,109,4718,509
I000984,20231109,P0446,109,2396,3183
I000985,20240616,P0400,91,1134,3222
I000986,20231118,P0475,149,2389,803
I000987,20220125,P0184,85,3125,1562
I000988,20231116,P0255,10,2623,1985
I000989,20240716,P0214,102,1126,317
I000990,20250713,P0412,148,2725,1193
I000991,20231201,P0058,89,1599,377
I000992,20240831,P0015,12,1656,1586
I000993,20230622,P0216,88,1829,1829
I000994,20240406,P0469,101,1241,3109
I000995,20250305,P0266,37,1997,1059
I000996,20250422,P0235,114,2541,1582
I000997,20220903,P0328,63,3262,2602
I000998,20220529,P0013,91,2453,1462
I000999,20220111,P0351,149,4199,1458
I001000,20230202,P0081,150,1235,1205
I001001,20240522,P0171,19,2853,2717
I001002,20250830,P0277,131,1170,3264
I001003,20230816,P0271,17,464,1171
I001004,20221210,P0441,82,4560,3164
I001005,20220531,P0089,52,3358,1088
I001006,20220126,P0084,81,505,1818
I001007,20230719,P0470,128,996,1028
I001008,20240311,P0099,45,1741,1841
I001009,20220807,P0228,136,243,3837
I001010,20240729,P0375,113,838,2388
I001011,20240409,P0232,80,4608,3101
I001012,20250104,P0328,74,2779,2549
I001013,20241116,P0047,97,1759,1578
I001014,20221017,P0201,76,4773,3014
I001015,20220514,P0075,21,1467,957
I001016,20230125,P0249,66,1525,1702
I001017,20231017,P0011,132,357,232
I001018,20250203,P0083,65,1319,3260
I001019,20230731,P0439,89,1359,1866
I001020,20241117,P0022,49,2145,1314
I001021,20220422,P0460,29,1937,706
I001022,20230414,P0434,62,1154,3777
I001023,20230428,P0365,24,1056,2611
I001024,20250623,P0180,31,1484,1712
I001025,20250618,P0071,40,3855,1333
I001026,20220816,P0440,93,3089,465
I001027,20240727,P0225,128,3784,3513
I001028,20220610,P0342,11,3600,849
I001029,20240628,P0144,131,1426,2182
I001030,20240604,P0106,105,2721,2061
I001031,20231221,P0378,116,127,1922
I001032,20241112,P0130,1,753,2607
I001033,20220822,P0204,124,4833,1202
I001034,20240130,P0216,106,305,2547
I001035,20240527,P0106,111,1508,2005
I001036,20241029,P0383,74,1125,3481
I001037,20250831,P0095,69,3752,196
I001038,20240301,P0003,149,2104,2983
I001039,20250305,P0067,21,2780,3405
I001040,20220214,P0484,19,695,1012
I001041,20220328,P0117,79,1350,3865
I001042,20230329,P0495,39,3736,127
I001043,20230118,P0279,124,692,1153
I001044,20250518,P0441,61,3103,2475
I001045,20241112,P0176,42,452,1595
I001046,20220201,P0329,43,2392,3585
I001047,20230709,P0487,22,555,2786
I001048,20250622,P0106,125,4122,295
I001049,20221226,P0289,100,4935,2634
I001050,20220219,P0170,26,2103,1119
I001051,20240701,P0356,85,2953,1399
I001052,20220421,P0138,9,495,240
I001053,20251021,P0224,34,434,2526
I001054,20230309,P0228,131,2199,3151
I001055,20220715,P0138,56,3209,3803
I001056,20221026,P0216,125,1616,2135
I001057,20230313,P0132,38,4992,3449
I001058,20250913,P0492,109,1440,2424
I001059,20231027,P0226,79,4463,2412
I001060,20240520,P0155,30,3615,760
I001061,20230206,P0198,48,3927,1538
I001062,20240605,P0312,84,2857,84
I001063,20220627,P0230,83,4402,792
I001064,20220603,P0023,97,4801,517
I001065,20250512,P0013,41,3646,234
I001066,20230618,P0362,28,1530,1425
I001067,20240720,P0429,133,219,3355
I001068,20231102,P0016,59,4093,3083
I001069,20240918,P0395,130,2014,3215
I001070,20220615,P0053,101,2095,2604
I001071,20240320,P0421,28,3880,97
I001072,20221101,P0268,25,548,1046
I001073,20240616,P0416,47,3679,2951
I001074,20241007,P0275,47,3314,2995
I001075,20240228,P0429,78,3336,3382
I001076,20240928,P0285,141,2528,1176
I001077,20240416,P0020,43,1493,1556
I001078,20241210,P0073,6,3525,763
I001079,20250808,P0157,21,2915,178
I001080,20250522,P0235,134,3757,2533
I001081,20230427,P0123,48,4209,351
I001082,20220127,P0164,50,3087,542
I001083,20230306,P0276,101,1501,350
I001084,20230313,P0443,112,3827,2193
I001085,20230403,P0333,99,1881,1487
I001086,20251025,P0386,149,3275,3000
I001087,20240704,P0119,14,400,3127
I001088,20240911,P0074,144,2548,1321
I001089,20230322,P0090,43,2495,852
I001090,20240409,P0097,134,2036,3064
I001091,20250917,P0399,17,1528,729
I001092,20251016,P0266,19,3456,1100
I001093,20220417,P0450,44,1937,3966
I001094,20240331,P0340,148,1110,1481
I001095,20250827,P0075,87,3076,1073
I001096,20241011,P0433,21,2001,61
I001097,20220203,P0221,139,2916,1481
I001098,20250315,P0087,62,1745,480
I001099,20231008,P0247,40,4207,685
I001100,20250211,P0024,131,3251,1831
I001101,20220119,P0213,56,2216,1515
I001102,20250519,P0095,25,3432,2373
I001103,20230215,P0390,138,1701,2759
I001104,20251031,P0039,18,2201,3034
I001105,20220521,P0032,149,1586,2033
I001106,20231029,P0373,46,4674,3934
I001107,20240420,P0101,93,2417,359
I001108,20220621,P0017,136,2733,3195
I001109,20220711,P0181,132,2897,3361
I001110,20250911,P0106,117,3317,2426
I001111,20230730,P0319,74,652,3129
I001112,20220928,P0242,21,2988,1511
I001113,20230720,P0237,18,4304,3424
I001114,20250505,P0429,42,1460,3260
I001115,20250125,P0373,10,3827,1601
I001116,20240208,P0022,141,827,2348
I001117,20250111,P0408,68,1512,1059
I001118,20250423,P0087,78,1556,1342
I001119,20251212,P0233,76,4123,2160
I001120,20221121,P0387,66,1078,3704
I001121,20220505,P0479,37,2111,2356
I001122,20241008,P0428,16,1559,3813
I001123,20250821,P0458,16,4289,2467
I001124,20240803,P0298,132,4647,378
I001125,20230330,P0060,65,1734,2231
I001126,20220414,P0061,129,837,2202
I001127,20220216,P0101,113,1712,1572
I001128,20240219,P0053,62,329,3717
I001129,20250228,P0418,56,4551,1572
I001130,20241204,P0119,139,1693,384
I001131,20230201,P0151,84,1965,2353
I001132,20240523,P0219,49,246,908
I001133,20241108,P0106,14,4089,3949
I001134,20220502,P0182,98,2531,623
I001135,20250910,P0486,70,2399,1183
I001136,20250917,P0027,64,4735,2620
I001137,20241119,P0292,75,2547,651
I001138,20230625,P0351,64,3653,3808
I001139,20251008,P0346,97,538,1784
I001140,20241110,P0202,18,2814,2194
I001141,20250629,P0493,91,718,1155
I001142,20250425,P0500,13,4501,3005
I001143,20230101,P0171,7,4267,548
I001144,20240703,P0153,146,2057,1262
I001145,20230819,P0059,92,2345,3914
I001146,20240508,P0499,34,3209,951
I001147,20220420,P0003,110,4105,2052
I001148,20230710,P0018,110,1004,1158
I001149,20220607,P0259,60,4692,3357
I001150,20231122,P0001,14,4034,3576
I001151,20250506,P0136,24,2463,360
I001152,20220719,P0047,32,1020,3689
I001153,20230301,P0356,143,792,2854
I001154,20220514,P0052,82,4425,1400
I001155,20220315,P0032,97,3611,3841
I001156,20220630,P0283,127,2499,2700
I001157,20241129,P0314,86,4302,2401
I001158,20230804,P0006,8,4222,3050
I001159,20220206,P0103,90,1281,3187
I001160,20250812,P0100,28,1150,2882
I001161,20250516,P0152,124,4393,1775
I001162,20220115,P0224,34,2541,1354
I001163,20251207,P0416,22,4726,1685
I001164,20220311,P0459,65,2506,743
I001165,20231005,P0425,57,4760,1760
I001166,20230429,P0154,59,950,950
I001167,20240320,P0269,94,3793,967
I001168,20251119,P0215,147,4912,3421
I001169,20240713,P0396,38,4925,2419
I001170,20240831,P0174,112,4563,1922
I001171,20250906,P0168,125,390,739
I001172,20240914,P0044,3,4396,737
I001173,20240519,P0085,79,3311,3294
I001174,20220829,P0194,148,1313,3259
I001175,20230814,P0094,18,3707,3754
I001176,20220610,P0054,23,3006,2700
I001177,20251124,P0248,96,4236,2913
I001178,20240330,P0486,98,1185,3730
I001179,20230701,P0441,65,3532,487
I001180,20221017,P0354,69,816,1630
I001181,20251105,P0228,53,3176,3336
I001182,20250623,P0061,77,2309,3891
I001183,20231119,P0061,75,758,3036
I001184,20251001,P0197,7,3450,3727
I001185,20240718,P0257,61,292,3608
I001186,20241215,P0314,40,3321,3232
I001187,20250531,P0196,32,234,3112
I001188,20230317,P0246,47,1505,3410
I001189,20230321,P0399,104,3902,3189
I001190,20241112,P0325,52,3139,3711
I001191,20230518,P0440,27,2877,114
I001192,20220214,P0142,47,3671,869
I001193,20250624,P0424,38,2662,1527
I001194,20240622,P0479,118,4042,787
I001195,20250114,P0418,37,1354,605
I001196,20250205,P0290,130,856,2576
I001197,20230211,P0334,67,3882,1930
I001198,20240206,P0247,138,318,1291
I001199,20220127,P0248,85,4617,2098
I001200,20220603,P0368,75,1321,1579
I001201,20231015,P0294,63,765,2693
I001202,20231218,P0171,126,1915,2447
I001203,20230514,P0409,135,1573,331
I001204,20231229,P0045,5,4084,3725
I001205,20240103,P0438,46,2185,1750
I001206,20220217,P0149,87,4760,1959
I001207,20240115,P0033,83,2392,2566
I001208,20230219,P0365,112,1748,814
I001209,20241010,P0030,29,2301,3094
I001210,20251022,P0330,52,3219,563
I001211,20230323,P0231,35,3721,3383
I001212,20240626,P0432,132,4181,359
I001213,20220131,P0439,127,1581,1371
I001214,20220123,P0243,54,3245,2410
I001215,20251015,P0378,100,3561,2954
I001216,20220117,P0202,82,4182,846
I001217,20250727,P0005,121,4000,1586
I001218,20230919,P0182,42,3047,1931
I001219,20240826,P0376,91,1186,1078
I001220,20241203,P0364,32,2232,625
I001221,20230615,P0115,54,472,3828
I001222,20220825,P0205,62,2848,2108
I001223,20231209,P0279,129,1778,3815
I001224,20250819,P0189,106,1887,471
I001225,20230227,P0364,148,1745,3969
I001226,20220818,P0203,51,689,3367
I001227,20240112,P0245,13,300,3702
I001228,20240910,P0121,37,2971,262
I001229,20220815,P0378,143,3234,1079
I001230,20231122,P0277,133,1914,3866
I001231,20231016,P0347,107,4694,3095
I001232,20250811,P0084,79,2520,2020
I001233,20251203,P0468,77,764,2654
I001234,20240131,P0473,74,816,625
I001235,20221005,P0101,14,4018,2277
I001236,20231219,P0112,21,1815,704
I001237,20230824,P0039,44,2819,597
I001238,20230817,P0137,83,2901,1459
I001239,20241021,P0382,48,4810,1225
I001240,20240217,P0380,101,1757,237
I001241,20230728,P0157,29,2896,764
I001242,20230405,P0024,41,551,2140
I001243,20240704,P0371,145,1095,2721
I001244,20240501,P0130,95,637,125
I001245,20230727,P0069,80,2341,725
I001246,20231117,P0259,28,3247,2736
I001247,20220706,P0146,121,3689,2171
I001248,20220718,P0313,131,1188,899
I001249,20230617,P0057,123,439,1908
I001250,20250914,P0365,140,3183,59
I001251,20240729,P0305,141,1246,2999
I001252,20220924,P0413,27,3725,3198
I001253,20250405,P0063,63,2906,434
I001254,20220908,P0447,88,4515,2949
